kind,lang,beta_key,weblate_key,beta_value,weblate_value,weblate_last_updated,take,rule
rename,es,dialogue_text_campaign_4_0_0_win_1,dialog_text_campaign_4_0_0_win_1,¿Qué demonios? Los mercenarios de la Manada suelen ser más amables. Se lo recordaré a Jim cuando nos encontremos...,¿Qué demonios? Los mercenarios de la Manada suelen ser más amables. Se lo recordaré a Jim cuando nos encontremos…,,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_0_win_1,dialog_text_campaign_4_0_0_win_1,Qu'est-ce que c'est que ça ? Les mercenaires de la Meute sont généralement plus amicaux. Je rappellerai ça à Jim lors de notre rencontre...,Qu'est-ce que c'est que ça ? Les mercenaires de la Meute sont généralement plus amicaux. Je rappellerai ça à Jim lors de notre rencontre…,,weblate,cleanup
rename,pt,dialogue_text_campaign_4_0_0_win_1,dialog_text_campaign_4_0_0_win_1,Que raio? Os mercenários do Bando costumam ser mais amigáveis. Vou lembrar Jim disso quando nos encontrarmos...,Que raio? Os mercenários do Bando costumam ser mais amigáveis. Vou lembrar Jim disso quando nos encontrarmos…,,weblate,cleanup
rename,it,dialogue_text_campaign_4_0_0_win_1,dialog_text_campaign_4_0_0_win_1,Che diavolo? I mercenari del Branco di solito sono più amichevoli. Lo ricorderò a Jim quando ci incontreremo...,Che diavolo? I mercenari del Branco di solito sono più amichevoli. Lo ricorderò a Jim quando ci incontreremo…,,weblate,cleanup
rename,th,dialogue_text_campaign_4_0_0_win_1,dialog_text_campaign_4_0_0_win_1,อะไรกัน? ปกติทหารรับจ้างของฝูงจะเป็นมิตรมากกว่านี้ ฉันจะเตือนจิมเรื่องนี้เมื่อเราได้พบกัน...,อะไรกัน? ปกติทหารรับจ้างของฝูงจะเป็นมิตรมากกว่านี้ ฉันจะเตือนจิมเรื่องนี้เมื่อเราได้พบกัน…,,weblate,cleanup
rename,id,dialogue_text_campaign_4_0_0_win_1,dialog_text_campaign_4_0_0_win_1,Apa-apaan? Tentara bayaran Kawanan biasanya lebih ramah. Akan kuingatkan Jim tentang ini saat kita bertemu...,Apa-apaan? Tentara bayaran Kawanan biasanya lebih ramah. Akan kuingatkan Jim tentang ini saat kita bertemu…,,weblate,cleanup
rename,tr,dialogue_text_campaign_4_0_0_win_1,dialog_text_campaign_4_0_0_win_1,Neler oluyor? Sürü paralı askerleri genellikle daha arkadaş canlısıdır. Jim'e bunu karşılaştığımızda hatırlatacağım...,Neler oluyor? Sürü paralı askerleri genellikle daha arkadaş canlısıdır. Jim'e bunu karşılaştığımızda hatırlatacağım…,,weblate,cleanup
rename,vi,dialogue_text_campaign_4_0_0_win_1,dialog_text_campaign_4_0_0_win_1,Cái quái gì vậy? Đám lính đánh thuê Bầy Cá mập thường thân thiện hơn. Tôi sẽ nhắc chuyện này với Jim khi gặp ông ấy...,Cái quái gì vậy? Đám lính đánh thuê Bầy Cá mập thường thân thiện hơn. Tôi sẽ nhắc chuyện này với Jim khi gặp ông ấy…,,weblate,cleanup
rename,nl,dialogue_text_campaign_4_0_0_win_1,dialog_text_campaign_4_0_0_win_1,Wat in hemelsnaam? De huurlingen van de Haaienstrook zijn meestal vriendelijker. Ik zal dit met Jim bespreken als ik hem zie...,Wat in hemelsnaam? De huurlingen van de Haaienstrook zijn meestal vriendelijker. Ik zal dit met Jim bespreken als ik hem zie…,,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_6_miniboss_2,dialog_text_campaign_4_0_6_miniboss_2,"Il n'est pas nécessaire de nous menacer. Nous sommes de vieux amis de votre commandant, laissez-nous passer !","Il n'est pas nécessaire de nous menacer. Nous sommes de vieux amis de votre commandant, laissez-nous passer !",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_6_win_1,dialog_text_campaign_4_0_6_win_1,"Je ne comprends pas. Pourquoi nous ont-ils attaqués ? Soit ils sont tous devenus fous, soit quelque chose a radicalement changé depuis notre dernière rencontre avec Jim.","Je ne comprends pas. Pourquoi nous ont-ils attaqués ? Soit ils sont tous devenus fous, soit quelque chose a radicalement changé depuis notre dernière rencontre avec Jim.",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_10_win_1,dialog_text_campaign_4_0_10_win_1,Homme à la mer ! Jim ?! Que fais-tu au milieu de la mer sur ces planches ?,Homme à la mer ! Jim ?! Que fais-tu au milieu de la mer sur ces planches ?,,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_10_win_2,dialog_text_campaign_4_0_10_win_2,"Je n'en crois pas mes yeux, c'est mon Elizabeth ! Les dieux ont entendu mes prières !","Je n'en crois pas mes yeux, c'est mon Elizabeth ! Les dieux ont entendu mes prières !",,weblate,cleanup
rename,en,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,"You won't believe it, so much has happened here. It's a very long story. Let me dry off, we'll go up to your cabin, open a barrel of rum, and...","You won't believe it, so much has happened here. It's a very long story. Let me dry off, we'll go up to your cabin, open a barrel of rum, and…",,weblate,cleanup
rename,es,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,"No te lo vas a creer, han pasado tantas cosas aquí. Es una historia muy larga. Déjame secarme, subiremos a tu camarote, abriremos un barril de ron, y...","No te lo vas a creer, han pasado tantas cosas aquí. Es una historia muy larga. Déjame secarme, subiremos a tu camarote, abriremos un barril de ron, y…",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,"Tu ne vas pas le croire, il s'est passé tellement de choses ici. C'est une très longue histoire. Laisse-moi sécher, on montera dans ta cabine, on ouvrira un tonneau de rhum, et...","Tu ne vas pas le croire, il s'est passé tellement de choses ici. C'est une très longue histoire. Laisse-moi sécher, on montera dans ta cabine, on ouvrira un tonneau de rhum, et…",,weblate,cleanup
rename,pt,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,"Você não vai acreditar, tanta coisa aconteceu aqui. É uma história muito longa. Deixe-me secar, vamos subir para a sua cabine, abrir um barril de rum e...","Você não vai acreditar, tanta coisa aconteceu aqui. É uma história muito longa. Deixe-me secar, vamos subir para a sua cabine, abrir um barril de rum e…",,weblate,cleanup
rename,pl,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,"Nie uwierzysz, tyle się tu wydarzyło. To bardzo długa historia. Daj mi wyschnąć, pójdziemy do twojej kabiny, otworzymy beczkę rumu i...","Nie uwierzysz, tyle się tu wydarzyło. To bardzo długa historia. Daj mi wyschnąć, pójdziemy do twojej kabiny, otworzymy beczkę rumu i…",,weblate,cleanup
rename,de,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,"Du wirst es nicht glauben, hier ist so viel passiert. Es ist eine sehr lange Geschichte. Lass mich trocknen, wir gehen in deine Kabine, öffnen ein Fass Rum und...","Du wirst es nicht glauben, hier ist so viel passiert. Es ist eine sehr lange Geschichte. Lass mich trocknen, wir gehen in deine Kabine, öffnen ein Fass Rum und…",,weblate,cleanup
rename,it,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,"Non ci crederai, sono successe così tante cose qui. È una storia molto lunga. Fammi asciugare, saliremo nella tua cabina, apriremo una botte di rum e...","Non ci crederai, sono successe così tante cose qui. È una storia molto lunga. Fammi asciugare, saliremo nella tua cabina, apriremo una botte di rum e…",,weblate,cleanup
rename,th,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,คุณจะไม่เชื่อหรอก มีเรื่องเกิดขึ้นมากมายที่นี่ มันเป็นเรื่องยาวมาก ขอฉันเช็ดตัวให้แห้งก่อน แล้วเราจะขึ้นไปที่ห้องโดยสารของคุณ เปิดถังรัม แล้วก็...,คุณจะไม่เชื่อหรอก มีเรื่องเกิดขึ้นมากมายที่นี่ มันเป็นเรื่องยาวมาก ขอฉันเช็ดตัวให้แห้งก่อน แล้วเราจะขึ้นไปที่ห้องโดยสารของคุณ เปิดถังรัม แล้วก็…,,weblate,cleanup
rename,id,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,"Kamu tidak akan percaya, banyak sekali yang terjadi di sini. Ini cerita yang sangat panjang. Biarkan aku mengering, kita akan naik ke kabinmu, membuka tong rum, dan...","Kamu tidak akan percaya, banyak sekali yang terjadi di sini. Ini cerita yang sangat panjang. Biarkan aku mengering, kita akan naik ke kabinmu, membuka tong rum, dan…",,weblate,cleanup
rename,cn,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,你不会相信的，这里发生了太多事情。这是一个很长的故事。让我先擦干，我们到你的船舱去，打开一桶朗姆酒，然后...,你不会相信的，这里发生了太多事情。这是一个很长的故事。让我先擦干，我们到你的船舱去，打开一桶朗姆酒，然后…,,weblate,cleanup
rename,kr,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,"믿기지 않겠지만, 여기 너무 많은 일들이 일어났어. 아주 긴 이야기야. 몸 좀 말리고, 네 선실로 올라가서 럼주 통을 열고...","믿기지 않겠지만, 여기 너무 많은 일들이 일어났어. 아주 긴 이야기야. 몸 좀 말리고, 네 선실로 올라가서 럼주 통을 열고…",,weblate,cleanup
rename,jp,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,信じられないだろうけど、ここでは本当にいろいろなことがあったんだ。とても長い話になる。乾かしてくれ。君の船室に行って、ラム酒の樽を開けて、そして...,信じられないだろうけど、ここでは本当にいろいろなことがあったんだ。とても長い話になる。乾かしてくれ。君の船室に行って、ラム酒の樽を開けて、そして…,,weblate,cleanup
rename,tr,dialogue_text_campaign_4_0_10_win_3,dialog_text_campaign_4_0_10_win_3,"İnanmayacaksın, burada çok şey oldu. Çok uzun bir hikaye. Kurumama izin ver, kabinine çıkalım, bir fıçı rom açalım ve...","İnanmayacaksın, burada çok şey oldu. Çok uzun bir hikaye. Kurumama izin ver, kabinine çıkalım, bir fıçı rom açalım ve…",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_10_win_5,dialog_text_campaign_4_0_10_win_5,"Mon Elizabeth, je commençais à oublier à quel point tu es cruelle. Bon, alors une version courte pour les gens occupés : je ne suis plus le commandant de la Meute de Requins. Mais c'est temporaire !","Mon Elizabeth, je commençais à oublier à quel point tu es cruelle. Bon, alors une version courte pour les gens occupés : je ne suis plus le commandant de la Meute de Requins. Mais c'est temporaire !",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_10_win_7,dialog_text_campaign_4_0_10_win_7,Avec moi ? Je n'ai encore rien accepté.,Avec moi ? Je n'ai encore rien accepté.,,weblate,cleanup
rename,en,dialogue_text_campaign_4_0_10_win_9,dialog_text_campaign_4_0_10_win_9,"Damn... Jim, I haven't forgotten anything. I...","Damn... Jim, I haven't forgotten anything. I…",,weblate,cleanup
rename,es,dialogue_text_campaign_4_0_10_win_9,dialog_text_campaign_4_0_10_win_9,"Maldita sea... Jim, no he olvidado nada. Yo...","Maldita sea... Jim, no he olvidado nada. Yo…",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_10_win_9,dialog_text_campaign_4_0_10_win_9,"Mince... Jim, je n'ai rien oublié. Je...","Mince... Jim, je n'ai rien oublié. Je…",,weblate,cleanup
rename,pt,dialogue_text_campaign_4_0_10_win_9,dialog_text_campaign_4_0_10_win_9,"Droga... Jim, eu não esqueci nada. Eu...","Droga... Jim, eu não esqueci nada. Eu…",,weblate,cleanup
rename,pl,dialogue_text_campaign_4_0_10_win_9,dialog_text_campaign_4_0_10_win_9,"Cholera... Jim, niczego nie zapomniałam. Ja...","Cholera... Jim, niczego nie zapomniałam. Ja…",,weblate,cleanup
rename,de,dialogue_text_campaign_4_0_10_win_9,dialog_text_campaign_4_0_10_win_9,"Verdammt... Jim, ich habe nichts vergessen. Ich...","Verdammt... Jim, ich habe nichts vergessen. Ich…",,weblate,cleanup
rename,it,dialogue_text_campaign_4_0_10_win_9,dialog_text_campaign_4_0_10_win_9,"Maledizione... Jim, non ho dimenticato niente. Io...","Maledizione... Jim, non ho dimenticato niente. Io…",,weblate,cleanup
rename,id,dialogue_text_campaign_4_0_10_win_9,dialog_text_campaign_4_0_10_win_9,"Sial... Jim, aku tidak melupakan apa pun. Aku...","Sial... Jim, aku tidak melupakan apa pun. Aku…",,weblate,cleanup
rename,tr,dialogue_text_campaign_4_0_10_win_9,dialog_text_campaign_4_0_10_win_9,"Kahretsin... Jim, hiçbir şeyi unutmadım. Ben...","Kahretsin... Jim, hiçbir şeyi unutmadım. Ben…",,weblate,cleanup
rename,vi,dialogue_text_campaign_4_0_10_win_9,dialog_text_campaign_4_0_10_win_9,"Chết tiệt... Jim, tôi không quên gì cả. Tôi...","Chết tiệt... Jim, tôi không quên gì cả. Tôi…",,weblate,cleanup
rename,nl,dialogue_text_campaign_4_0_10_win_9,dialog_text_campaign_4_0_10_win_9,"Verdomme… Jim, ik ben niets vergeten. Ik...","Verdomme… Jim, ik ben niets vergeten. Ik…",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_10_win_10,dialog_text_campaign_4_0_10_win_10,"Eh bien, c'est parfait ! Nous partons immédiatement ! D'abord, au fort de cet vautour d'Asper. Mes vieux copains s'amusent dans sa captivité. Je ne sais pas combien de temps Asper pourra encore tolérer ces abrutis, mais je me dépêcherais avant qu'ils ne soient pendus à la vergue.","Eh bien, c'est parfait ! Nous partons immédiatement ! D'abord, au fort de cet vautour d'Asper. Mes vieux copains s'amusent dans sa captivité. Je ne sais pas combien de temps Asper pourra encore tolérer ces abrutis, mais je me dépêcherais avant qu'ils ne soient pendus à la vergue.",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_14_miniboss_1,dialog_text_campaign_4_0_14_miniboss_1,"Capitaine Reed, si je ne m'abuse. Il semble qu'il y ait eu un… malentendu lors de notre dernière rencontre. Nous recherchons notre ami commun, Jim le Juste. A-t-il croisé votre chemin ? La Meute s'inquiète pour lui.","Capitaine Reed, si je ne m'abuse. Il semble qu'il y ait eu un… malentendu lors de notre dernière rencontre. Nous recherchons notre ami commun, Jim le Juste. A-t-il croisé votre chemin ? La Meute s'inquiète pour lui.",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_14_miniboss_2,dialog_text_campaign_4_0_14_miniboss_2,"Asper, vil rat ! Qu'est-ce que Byle t'a promis pour ta trahison ?","Asper, vil rat ! Qu'est-ce que Byle t'a promis pour ta trahison ?",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_22_miniboss_1,dialog_text_campaign_4_0_22_miniboss_1,C'est un navire des Harpies Dorées. Que font-ils ici ?,C'est un navire des Harpies Dorées. Que font-ils ici ?,,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_22_miniboss_2,dialog_text_campaign_4_0_22_miniboss_2,"Bon vent, glorieux pirates ! Nous ne sommes pas ici pour nous battre. Je cherche le Commodore de la Meute de Requins, notre clan a une offre très tentante.","Bon vent, glorieux pirates ! Nous ne sommes pas ici pour nous battre. Je cherche le Commodore de la Meute de Requins, notre clan a une offre très tentante.",,weblate,cleanup
rename,en,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,The Shark Pack Commodore is before you. The Pack is always ready to negotiate for a reasonable fee. I know the Golden Harpies are known for...,The Shark Pack Commodore is before you. The Pack is always ready to negotiate for a reasonable fee. I know the Golden Harpies are known for…,,weblate,cleanup
rename,es,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,El Comodoro de la Manada de Tiburones está ante ti. La Manada siempre está dispuesta a negociar por una tarifa razonable. Sé que las Arpías Doradas son famosas por...,El Comodoro de la Manada de Tiburones está ante ti. La Manada siempre está dispuesta a negociar por una tarifa razonable. Sé que las Arpías Doradas son famosas por…,,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,Le Commodore de la Meute de Requins est devant vous. La Meute est toujours prête à négocier pour un prix raisonnable. Je sais que les Harpies Dorées sont réputées pour...,Le Commodore de la Meute de Requins est devant vous. La Meute est toujours prête à négocier pour un prix raisonnable. Je sais que les Harpies Dorées sont réputées pour…,,weblate,cleanup
rename,pt,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,O Comodoro do Bando de Tubarões está diante de você. O Bando está sempre pronto para negociar por uma taxa razoável. Eu sei que as Harpias Douradas são famosas por...,O Comodoro do Bando de Tubarões está diante de você. O Bando está sempre pronto para negociar por uma taxa razoável. Eu sei que as Harpias Douradas são famosas por…,,weblate,cleanup
rename,pl,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,"Komandor Rekiniej Watahy stoi przed tobą. Wataha jest zawsze gotowa negocjować za rozsądną opłatą. Wiem, że Złote Harpie słyną z...","Komandor Rekiniej Watahy stoi przed tobą. Wataha jest zawsze gotowa negocjować za rozsądną opłatą. Wiem, że Złote Harpie słyną z…",,weblate,cleanup
rename,de,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,"Der Kommodore des Haifischrudels steht vor Ihnen. Das Rudel ist immer bereit, gegen eine angemessene Gebühr zu verhandeln. Ich weiß, die Goldenen Harpyien sind bekannt für...","Der Kommodore des Haifischrudels steht vor Ihnen. Das Rudel ist immer bereit, gegen eine angemessene Gebühr zu verhandeln. Ich weiß, die Goldenen Harpyien sind bekannt für…",,weblate,cleanup
rename,it,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,Il Commodoro del Branco di Squali è di fronte a te. Il Branco è sempre pronto a negoziare per una tariffa ragionevole. So che le Arpie Dorate sono famose per...,Il Commodoro del Branco di Squali è di fronte a te. Il Branco è sempre pronto a negoziare per una tariffa ragionevole. So che le Arpie Dorate sono famose per…,,weblate,cleanup
rename,th,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,ผู้บัญชาการฝูงฉลามอยู่ตรงหน้าท่าน ฝูงพร้อมที่จะเจรจาเสมอด้วยค่าธรรมเนียมที่สมเหตุสมผล ข้ารู้ว่าเหล่าฮาร์ปีสีทองมีชื่อเสียงในเรื่อง...,ผู้บัญชาการฝูงฉลามอยู่ตรงหน้าท่าน ฝูงพร้อมที่จะเจรจาเสมอด้วยค่าธรรมเนียมที่สมเหตุสมผล ข้ารู้ว่าเหล่าฮาร์ปีสีทองมีชื่อเสียงในเรื่อง…,,weblate,cleanup
rename,id,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,Komodor Kawanan Hiu ada di hadapanmu. Kawanan selalu siap bernegosiasi dengan bayaran yang wajar. Aku tahu Golden Harpies terkenal karena...,Komodor Kawanan Hiu ada di hadapanmu. Kawanan selalu siap bernegosiasi dengan bayaran yang wajar. Aku tahu Golden Harpies terkenal karena…,,weblate,cleanup
rename,cn,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,鲨鱼帮的准将就在你面前。我们总是乐于以合理的价格进行谈判。我知道，金鹰女妖以……闻名,鲨鱼帮的准将就在你面前。我们总是乐于以合理的价格进行谈判。我知道，金鹰女妖以……闻名……,2026-08-16T07:19,beta,review
rename,kr,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,상어 떼의 제독이 바로 여기 있소. 우리 떼는 합당한 보수만 주면 언제든 협상할 준비가 되어 있소. 황금 하피는 ...으로 유명한 걸로 알고 있소만,상어 떼의 제독이 바로 여기 있소. 우리 떼는 합당한 보수만 주면 언제든 협상할 준비가 되어 있소. 황금 하피는 ...으로 유명한 걸로 알고 있소만…,2026-08-16T07:19,beta,review
rename,jp,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,シャークパックの提督がお相手だ。パックは常に適正な料金で交渉する準備ができている。ゴールデン・ハーピーは…で有名だと聞いているが,シャークパックの提督がお相手だ。パックは常に適正な料金で交渉する準備ができている。ゴールデン・ハーピーは…で有名だと聞いているが……,2026-08-16T07:19,beta,review
rename,tr,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,"Köpekbalığı Sürüsü Komodoru karşınızda. Sürü, makul bir ücret karşılığında her zaman pazarlık yapmaya hazırdır. Biliyorum, Altın Harpiyalar şunlarla ünlüdür...","Köpekbalığı Sürüsü Komodoru karşınızda. Sürü, makul bir ücret karşılığında her zaman pazarlık yapmaya hazırdır. Biliyorum, Altın Harpiyalar şunlarla ünlüdür…",,weblate,cleanup
rename,vi,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,Chỉ huy Bầy Cá Mập đang đứng trước mặt cô đây. Bầy luôn sẵn sàng đàm phán – với một khoản phí hợp lý. Tôi biết Bầy Chim Ưng Vàng nổi tiếng là...,Chỉ huy Bầy Cá Mập đang đứng trước mặt cô đây. Bầy luôn sẵn sàng đàm phán – với một khoản phí hợp lý. Tôi biết Bầy Chim Ưng Vàng nổi tiếng là…,,weblate,cleanup
rename,nl,dialogue_text_campaign_4_0_22_miniboss_3,dialog_text_campaign_4_0_22_miniboss_3,De Commandant van de Haaienbende staat voor je. De Bende is altijd bereid tot onderhandelen – voor een redelijke prijs. Ik weet dat de Gouden Harpijen bekendstaan om...,De Commandant van de Haaienbende staat voor je. De Bende is altijd bereid tot onderhandelen – voor een redelijke prijs. Ik weet dat de Gouden Harpijen bekendstaan om…,,weblate,cleanup
rename,en,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,"Jim Coulers, aka Righteous Jim, if I'm not mistaken? You're hard to miss. My sources tell me you no longer represent the Pack's interests. And the new Commodore is extremely interested in your person. Well, if I bring you along with the contract, maybe we can agree on more favorable terms...","Jim Coulers, aka Righteous Jim, if I'm not mistaken? You're hard to miss. My sources tell me you no longer represent the Pack's interests. And the new Commodore is extremely interested in your person. Well, if I bring you along with the contract, maybe we can agree on more favorable terms…",,weblate,cleanup
rename,es,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,"Jim Coulers, alias Jim el Justo, si no me equivoco? Es difícil no reconocerlo. Mis fuentes me dicen que ya no representa los intereses de la Manada. Y el nuevo Comodoro está extremadamente interesado en su persona. Bueno, si lo traigo junto con el contrato, tal vez podamos acordar términos más favorables...","Jim Coulers, alias Jim el Justo, si no me equivoco? Es difícil no reconocerlo. Mis fuentes me dicen que ya no representa los intereses de la Manada. Y el nuevo Comodoro está extremadamente interesado en su persona. Bueno, si lo traigo junto con el contrato, tal vez podamos acordar términos más favorables…",,weblate,cleanup
rename,fr,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,"Jim Coulers, alias Jim le Juste, si je ne me trompe ? Difficile de vous manquer. Mes sources m'ont dit que vous ne représentez plus les intérêts de la Meute. Et le nouveau Commodore est extrêmement intéressé par votre personne. Eh bien, si je vous amène avec le contrat, nous pourrons peut-être convenir de conditions plus favorables...","Jim Coulers, alias Jim le Juste, si je ne me trompe ? Difficile de vous manquer. Mes sources m'ont dit que vous ne représentez plus les intérêts de la Meute. Et le nouveau Commodore est extrêmement intéressé par votre personne. Eh bien, si je vous amène avec le contrat, nous pourrons peut-être convenir de conditions plus favorables…",,weblate,cleanup
rename,pt,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,"Jim Coulers, também conhecido como Jim, o Justo, se não me engano? É difícil não o reconhecer. As minhas fontes dizem-me que já não representa os interesses do Bando. E o novo Comodoro está extremamente interessado na sua pessoa. Bem, se eu o trouxer junto com o contrato, talvez possamos concordar com termos mais favoráveis...","Jim Coulers, também conhecido como Jim, o Justo, se não me engano? É difícil não o reconhecer. As minhas fontes dizem-me que já não representa os interesses do Bando. E o novo Comodoro está extremamente interessado na sua pessoa. Bem, se eu o trouxer junto com o contrato, talvez possamos concordar com termos mais favoráveis…",,weblate,cleanup
rename,pl,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,"Jim Coulers, znany również jako Sprawiedliwy Jim, jeśli się nie mylę? Trudno cię przeoczyć. Moje źródła donoszą, że nie reprezentujesz już interesów Watahy. A nowy Komandor jest niezmiernie zainteresowany twoją osobą. Cóż, jeśli przyprowadzę cię razem z kontraktem, być może uda nam się uzgodnić korzystniejsze warunki...","Jim Coulers, znany również jako Sprawiedliwy Jim, jeśli się nie mylę? Trudno cię przeoczyć. Moje źródła donoszą, że nie reprezentujesz już interesów Watahy. A nowy Komandor jest niezmiernie zainteresowany twoją osobą. Cóż, jeśli przyprowadzę cię razem z kontraktem, być może uda nam się uzgodnić korzystniejsze warunki…",,weblate,cleanup
rename,de,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,"Jim Coulers, auch bekannt als Gerechter Jim, wenn ich mich nicht irre? Sie sind schwer zu übersehen. Meine Quellen sagen mir, dass Sie die Interessen des Rudels nicht mehr vertreten. Und der neue Kommodore ist sehr an Ihrer Person interessiert. Nun, wenn ich Sie zusammen mit dem Vertrag mitbringe, können wir uns vielleicht auf günstigere Bedingungen einigen...","Jim Coulers, auch bekannt als Gerechter Jim, wenn ich mich nicht irre? Sie sind schwer zu übersehen. Meine Quellen sagen mir, dass Sie die Interessen des Rudels nicht mehr vertreten. Und der neue Kommodore ist sehr an Ihrer Person interessiert. Nun, wenn ich Sie zusammen mit dem Vertrag mitbringe, können wir uns vielleicht auf günstigere Bedingungen einigen…",,weblate,cleanup
rename,it,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,"Jim Coulers, alias Jim il Giusto, se non sbaglio? È difficile non riconoscerla. Le mie fonti mi dicono che non rappresenta più gli interessi del Branco. E il nuovo Commodoro è estremamente interessato alla sua persona. Bene, se la porto insieme al contratto, forse possiamo concordare termini più favorevoli...","Jim Coulers, alias Jim il Giusto, se non sbaglio? È difficile non riconoscerla. Le mie fonti mi dicono che non rappresenta più gli interessi del Branco. E il nuovo Commodoro è estremamente interessato alla sua persona. Bene, se la porto insieme al contratto, forse possiamo concordare termini più favorevoli…",,weblate,cleanup
rename,th,dialogue_text_campaign_4_0_22_miniboss_4,dialog_text_campaign_4_0_22_miniboss_4,จิม คูลเลอร์ส หรือ จิมผู้เที่ยงธรรม ถ้าข้าจำไม่ผิด? เป็นเรื่องยากที่จะไม่สังเกตท่าน แหล่งข่าวของข้าบอกว่าท่านไม่ได้เป็นตัวแทนผลประโยชน์ของฝูงอีกต่อไปแล้ว และผู้บัญชาการคนใหม่สนใจในตัวท่านเป็นอย่างมาก เอาล่ะ ถ้าข้านำท่านไปพร้อมกับสัญญา บางทีพวกเราอาจจะตกลงกันได้ภายใต้เงื่อนไขที่ดีกว่านี้...,จิม คูลเลอร์ส หรือ จิมผู้เที่ยงธรรม ถ้าข้าจำไม่ผิด? เป็นเรื่องยากที่จะไม่สังเกตท่าน แหล่งข่าวของข้าบอกว่าท่านไม่ได้เป็นตัวแทนผลประโยชน์ของฝูงอีกต่อไปแล้ว และผู้บัญชาการคนใหม่สนใจในตัวท่านเป็นอย่างมาก เอาล่ะ ถ้าข้านำท่านไปพร้อมกับสัญญา บางทีพวกเราอาจจะตกลงกันได้ภายใต้เงื่อนไขที่ดีกว่านี้…,,weblate,cleanup
